num,levc,revc,aoc,clt,clm,cdc,ctt,ctm,cdt,cdm,cxc,cxt,cxm,cct,ccm,lelc,relc,slt,slm,sdc,smt,smm,sdt,sdm,sxc,sxt,sxm,sct,scm,exc,ept,epm,ext,exm,ect,ecm,srx
11,311727,309446,357073,3055690456,313444160,378713,2644860755,2123715176,652157146,413818760,48355,3544050585,1241398384,6841068486,3778932320,545452,545520,5829789044,540610384,429554,3259460655,850097936,13631016267,7225629488,44619,4733338714,4250371128,21623815636,12326098552,0,0,0,0,0,0,0,31484
12,339952,337722,372133,2724170440,341899792,403579,2476226126,2247943512,667233771,438083216,55689,4137877838,1314225720,7281337735,4000252448,545467,545485,6671711582,540462488,461774,3137713146,899512280,13896526234,7239145072,51291,5035800464,4947288528,22070039844,13085945880,0,0,0,0,0,0,0,36391
13,368092,366090,386054,2985115482,370244832,427643,3319109003,2834516584,727373751,472453328,63028,6031722514,1417326168,10078205268,4724296080,545469,545440,6331088936,540398648,493081,3153421626,944882160,15515043931,7086436336,57995,5721456606,5196766624,24389922163,13228085120,0,0,0,0,0,0,0,41336
14,396512,394286,398624,3680798670,398528888,450714,2702025101,2529606512,1095123610,505958520,70552,6407773461,1517805208,10204922172,4553370240,545497,545444,6527432169,540421776,523674,2995993604,1020257472,14086989352,7082886016,64922,5982797662,5565219288,23065780618,13668362776,0,0,0,0,0,0,0,46572
15,424901,423052,410344,3875309996,426857269,472945,3024102497,3106262440,906106782,504995168,78416,18089850120,2039261416,22020059399,5650519024,545500,545446,6820585151,540370272,553707,2959767074,1036897672,15225324474,7258121824,71956,6870346057,6242001992,25055437605,14537021488,0,0,0,0,0,0,0,51947
16,453360,451294,420990,4131122763,455232877,493859,3356015357,3204327536,1231850479,534080592,86450,10765194435,2137286184,15353060271,5875694312,545465,545422,6554013024,540394944,582701,3240577887,1068138696,13915587701,6976310256,79245,6717938668,6943781784,23874104256,14988230736,0,0,0,0,0,0,0,57381
17,481754,479595,430654,4458757340,483610794,513691,3446874771,3324750560,1187055869,540471504,94602,12049202254,2162938792,16683132894,6028160856,545454,545426,5858600005,540377752,610880,3262960798,555018640,16818548511,7214804960,86693,7404423781,7214924176,27485933090,14984747776,0,0,0,0,0,0,0,63006
18,510315,507916,439613,4867637817,511902205,532841,3695935742,3443238752,1406310303,573911088,102729,16811178586,2295650136,21913424631,6312799976,545453,545445,5667310744,540323264,638250,3346275041,573911120,15641151887,7460387744,94167,8510796007,7460480776,27498222935,15494779640,0,0,0,0,0,0,0,68633
19,538661,536273,447868,5189664750,540021053,551146,3967437120,3530112576,1407011987,574036176,110838,29017660496,2296307264,34392109603,6400456016,545422,545416,6557168304,540131144,664973,3150350661,589449000,16510875907,7073011896,101703,9608377351,8251834616,29269603919,15914295512,0,0,0,0,0,0,0,74338
20,567017,564465,455555,5318417646,568399584,568794,4141683832,3560893640,1370095699,579054184,118912,31102092048,2316368824,36613871579,6456316648,545461,545459,7034567704,540124992,690768,3396234971,594681440,15787873851,7135772248,109040,9359227648,8919745552,28543336470,16650199240,0,0,0,0,0,0,0,79915
21,595335,592830,462732,5576783376,596725784,585383,5391482359,3624403688,1283205348,589387288,127151,41748630619,2357815936,48423318326,6571606912,545460,545518,6845707408,539963200,715899,3523559875,605363712,16576083488,7263984528,116704,8936975458,9079924640,29036618821,16949272880,0,0,0,0,0,0,0,85682
22,623712,621189,469395,7774753819,624956016,601588,5929616408,3711459320,1676723314,602401584,135397,66207757585,2410101912,73814097307,6723962816,545444,545494,7192449974,539708712,740747,3486377521,610295936,15177272902,7323113352,124338,9561744066,9887562168,28225394489,17820971456,0,0,0,0,0,0,0,91438
